"ID","nahant_5um_d1_544","nahant_5um_d2_547","nahant_5um_d3_550","nahant_5um_d4_553","nahant_5um_d5_556","nahant_5um_d6_559","nahant_5um_d7_562","nahant_5um_d8_565","nahant_5um_d9_568","nahant_5um_d10_571","nahant_5um_d11_574","nahant_5um_d12_576","nahant_5um_d13_579","nahant_5um_d14_582","nahant_5um_d15_585","nahant_5um_d16_588","nahant_5um_d17_591","nahant_5um_d18_594","nahant_5um_d19_597","nahant_5um_d20_600","nahant_5um_d21_603","nahant_5um_d22_606","nahant_5um_d23_609","nahant_5um_d24_612","nahant_5um_d25_615","nahant_5um_d26_618","nahant_5um_d27_621","nahant_5um_d29_624","nahant_5um_d30_627","nahant_5um_d31_630","nahant_5um_d32_633","nahant_5um_d33_636","nahant_5um_d34_639","nahant_5um_d35_642","nahant_5um_d36_645","nahant_5um_d38_648","nahant_5um_d39_651","nahant_5um_d40_654","nahant_5um_d41_657","nahant_5um_d42_660","nahant_5um_d43_663","nahant_5um_d44_666","nahant_5um_d45_670","nahant_5um_d46_672","nahant_5um_d47_675","nahant_5um_d48_678","nahant_5um_d49_681","nahant_5um_d51_684","nahant_5um_d52_687","nahant_5um_d53_690","nahant_5um_d54_693","nahant_5um_d55_696","nahant_5um_d56_699","nahant_5um_d57_702","nahant_5um_d58_705","nahant_5um_d59_708","nahant_5um_d60_711","nahant_5um_d61_714","nahant_5um_d62_718","nahant_5um_d63_720","nahant_5um_d64_723","nahant_5um_d65_726","nahant_5um_d66_729","nahant_5um_d67_733","nahant_5um_d68_735","nahant_5um_d69_738","nahant_5um_d70_741","nahant_5um_d71_744","nahant_5um_d72_747","nahant_5um_d73_750","nahant_5um_d74_753","nahant_5um_d75_756","nahant_5um_d76_759","nahant_5um_d77_762","nahant_5um_d78_765","nahant_5um_d79_768","nahant_5um_d80_771","nahant_5um_d81_774","nahant_5um_d82_777","nahant_5um_d83_780","nahant_5um_d84_783","nahant_5um_d85_786","nahant_5um_d86_789","nahant_5um_d87_792","nahant_5um_d88_795","nahant_5um_d90_798","nahant_5um_d91_801","nahant_5um_d92_804"
"OTU_400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,6,13,38,6,5,9,32,31,5,7,2,3,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_895",5,0,0,10,0,10,6,6,0,2,0,3,0,0,0,5,0,0,2,0,6,10,8,9,1,0,0,1,0,0,3,0,1,0,0,0,3,1,0,1,0,3,0,1,2,2,0,1,2,2,0,1,0,0,2,1,0,3,7,1,0,0,0,2,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,4,0,2,0,1,0,0,1
"OTU_452",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,6,0,4,7,2,0,6,2,0,0,1,0,1,3,3,1,2,3,6,6
"OTU_8",28,33,322,132,120,7,45,21,22,33,147,150,217,502,121,72,188,130,6,177,96,49,17,194,753,868,371,1082,1014,394,141,23,10,25,53,17,15,23,31,21,112,1,23,12,20,22,2,7,6,8,6,23,21,10,3,16,8,5,7,5,8,4,10,3,1,12,0,2,5,0,1,12,5,21,10,54,24,16,5,14,4,31,18,48,9,12,18,34
"OTU_633",2,1,1,0,0,1,0,0,2,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,3,1,1,0,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,1,2,2,0,0,0,4,2,1,1,2,1,1,1,0,2,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0
"OTU_974",0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,9,1,1,0,1,0,3,1,0,0,7,7,6,0,4,1,6,4,0,4,6,0,0,0,4,0,1,3,2,0,3,0,2,2,0,0,0,5,1,0,1,3,4,3,2,2,1,1,1,0,3
"OTU_1301",2,1,0,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,4,5,3,0,3,4,0,2,1,1,0,0,0,0,0,0,1,3,1,0,0,2
"OTU_546",3,3,1,4,1,1,1,1,4,4,0,1,1,2,0,4,2,2,15,2,8,1,1,0,3,1,1,8,0,7,3,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,3,4,2,2,2,1,4,3,2,3,0,0,0,1,5,1,0,0,2,5,2,8,1,2,0,2,0,2,3,0,6,0,1,3,0,2,3,3,0
"OTU_485",3,2,1,4,3,1,4,6,4,3,1,3,2,0,0,2,0,1,3,0,2,11,4,1,2,3,0,0,1,2,5,4,1,0,1,3,10,3,1,2,4,1,2,3,0,4,3,4,13,2,6,4,2,6,5,2,5,5,3,3,0,7,15,4,7,3,10,10,3,2,2,1,3,1,0,2,1,0,3,3,9,1,2,0,3,0,1,0
"OTU_243",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6,0,1,3,0,0,0,1,0,0,0,1,5,3,1,0,0,2,0,12,18,5,22,59,17,4,30,135,72,8,21,9,9,1,5,6,4,0,4,0,5,0,0,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,25,11,3,5,2,6,2,2,2,0,0,0,2,6,1,9,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,15,17,18,13,7,0,2,2,0,0,5,0,1
"OTU_940",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,5,1,1,2,2,0,0,2,0,1,2,0,3,0,2,2,7,2,2,0,2,0,0,0,0,0,0,2,4,1,7,3,7,0,1,0,1,0,0,0,1,0,4,11,3,0,1,5,3,1
"OTU_2531",1,0,0,1,3,1,0,2,0,1,0,0,1,1,0,0,3,2,3,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,6,2,2,3
"OTU_325",0,0,0,4,0,1,3,0,2,0,0,1,13,1,2,3,3,1,2,0,0,1,0,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,4,1,7,23,21,34,15,4,0,1,0,2,5,1,2,1,2,0,0,1,1,0,0,0,0,0,1,0,1,3,3,0,0,2,0,2,3,1,0,0,1,1,5,4,21,17,15,45,31
"OTU_771",0,0,1,3,3,10,2,2,1,0,0,3,1,0,2,1,1,0,2,0,1,3,5,4,0,1,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,2,1,2,3,2,0,0,0,0,1,3,0,0,6,0,0,3,1,0,1,0,0,0,0,0,1,0,2,0,2,1,4,1,0,1
"OTU_562",0,1,0,1,0,0,0,0,2,4,2,6,0,2,2,1,0,2,0,1,2,1,1,6,4,1,2,0,1,2,3,2,2,6,20,4,2,6,0,2,13,0,0,0,0,4,0,1,0,1,4,1,0,0,1,1,9,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,1,0,1,1,5,0,1,0,1,1,0,0,1,0
"OTU_2686",0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,2,2,5,0,0,0,0,3,1,4,2,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,0,1,0,2,3,2,3,2,4,2,1,3,1,0,0,0,0,1,3,0,0,0,0,3,1,0,3
"OTU_423",3,7,10,1,11,4,3,3,3,0,2,0,0,0,0,0,0,0,3,3,5,19,16,1,0,2,11,6,5,10,17,9,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"OTU_75",5,4,0,12,26,22,26,21,5,4,8,14,18,4,4,4,35,7,7,3,4,8,8,3,2,4,6,4,0,3,2,2,0,1,0,1,5,4,1,6,0,5,12,17,22,29,7,8,4,3,4,7,9,4,5,13,1,17,13,7,4,11,3,2,8,9,19,4,11,12,1,4,1,9,11,7,2,7,3,4,8,7,2,18,28,36,47,46
"OTU_501",1,3,0,1,0,1,6,5,9,1,2,1,0,0,1,0,2,8,4,3,3,1,2,3,2,2,6,2,1,3,5,7,4,11,3,9,3,2,3,1,1,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,3,0,2,4,5,2,1,1,0,1,3,3,4,0,0,0,0,0,0,2,2,1,3,0,2,0,1,3,1,2
"OTU_2183",0,0,0,1,0,2,0,1,3,0,4,5,1,1,1,2,0,2,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0
"OTU_971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,18,2,3,0,2,0,1,0,1,2,2,0,0,0,2,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_1251",1,1,0,0,1,2,3,1,2,1,2,0,0,0,0,4,0,0,0,0,4,3,1,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,2,2,1,2,1,0,0,1,2,0,0,3,1,0,1,1,0,2,1,2,1,2,0,0,0,0,0,0,0,2,1,0,1,0,1,0,2,0
"OTU_552",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,3,1,0,0,0,3,1,0,1,1,7,1,2,9,25,10,5,8,2,2,0,6,3,3,5,4,5,3,0,1,2,3,0,1,2,1,3,3,1,3,3,4,0,0,0,0,1,1,1,6,2,1,0,1,5,0,0
"OTU_408",9,1,28,8,10,21,22,6,24,63,34,10,10,4,0,2,2,0,2,5,3,5,9,6,2,26,79,104,63,20,6,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_924",3,0,0,2,6,6,1,1,2,1,0,3,7,2,2,3,7,3,6,0,3,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,1,8,1,2,0,0,0,0,1,1,0,2,0,2,3,0,0,0,0,0,1,3,4,0,3,1,1,4,0,1,2,2,0,2,1,0,1,2,2,2,4,7,13,6
"OTU_318",5,4,7,5,3,4,1,0,10,7,3,2,1,0,2,3,0,2,0,4,3,4,5,0,1,2,0,2,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,3,1,0,0,1,1,0,2,2,3,0,0,1,1,1,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0
"OTU_655",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7,4,0,4,0,2,2,0,0,0,1,1,0,2,0,0,0,0,5,2,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,3,10,4,8,3,0,7,9,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_549",20,5,5,6,12,3,7,19,4,4,4,5,3,0,3,7,1,10,9,2,4,1,2,0,0,2,1,1,2,0,0,1,1,1,0,3,0,1,0,2,1,4,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"OTU_389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,58,10,101,43,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_176",1,39,1,11,49,7,1,0,2,1,1,0,0,1,0,0,1,10,1,0,2,0,0,5,0,0,2,0,63,4,4,68,23,33,37,5,3,3,4,5,6,2,3,0,0,0,0,0,0,0,1,1,2,5,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,3,2,0,0,0,0,0,0,5,0,1
"OTU_222",0,0,0,0,0,0,1,0,0,0,2,2,3,2,9,2,2,1,0,1,1,0,0,0,3,3,0,0,1,2,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5,9,22,12,36,17,10,3,8,2,8,2,1,2,2,2,2
"OTU_1893",0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,3,2,0,0,10,2,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2,1,0,0,1,1,0,0,0,1,0,4,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"OTU_1059",1,0,0,0,0,1,1,1,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,4,0,2,0,0,1,0,2,0,6,7,9,31,11
"OTU_349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,3,1,0,0,6,5,10,20,1,2,2,0,0,10,1,18,0,13,6,0,2,3,3,1,1,0,12,4,3,7,0,1,0,23,27,4,20,10,25,1,1,5,23
"OTU_459",12,9,1,1,7,4,7,8,4,3,2,2,1,1,1,0,0,4,16,2,4,1,3,1,0,1,0,3,0,2,1,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1,0,4,2,0,0,2,4,6,7,2,6,0,1,6,1,1,0,5,3,6,2,3,3,1,0,0,0,1,0,1,4,3,2,3,3,1,0,4,1,2
"OTU_263",0,2,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,3,0,2,2,2,1,0,3,2,7,5,5,14,0,4,0,2,12,1,2,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,2,10,3,0,0,2,1,1,1,2,0,0
"OTU_1282",0,0,0,0,0,0,0,0,0,0,1,4,5,46,2,1,12,2,0,8,2,0,0,1,0,3,0,1,4,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,2
"OTU_1854",1,0,0,0,1,0,2,3,2,3,2,0,1,0,0,2,0,1,1,0,0,1,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,1,0,1,0,0,2,0,2,0,1,0,2,0,3,1,0,3,0,1,3,0,0,0,0,0,0,1,2,0,1,1,1,1,1,0,0,0,0,0,1,0,2,2,0,1,1,0,0,0
"OTU_682",10,5,2,6,5,8,12,6,4,3,4,1,0,3,2,3,0,3,3,1,8,3,2,3,0,0,0,1,1,3,1,2,1,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,3,0,4,0,0,4,3,3,1,1,6,1,0,6,0,2,13,2,3,0,6,0,2,2,1,0,0,0,1,1,2,0,7,2,1,0,0,1,2,0
"OTU_1171",2,0,1,1,2,0,0,1,0,1,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,0,4,0,2,1,0,1,0,1,0,0,0,1,0,0,1,6,0,2,1,0,1,0,0,2,0,0,0,2,0,2,3,0,0,2,1,0,0,2,1,0,1,0,0,0,1,3,0,0,0,2,1
"OTU_383",1,3,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,3,0,2,2,1,0,0,4,1,5,2,4,3,5,0,2,9,4,1,0,2,0,1,2,0,0,0,3,3,1,1,0,0,2,0,1,6,2,0,1,0,0,2,0,5,1,2,2,4,0,7,2,6,2,3,0,0,3,2,1,1,3,6,0,1,1,0,2
"OTU_1610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,17,2,20,15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_886",0,0,0,2,0,0,0,1,2,4,0,2,0,0,2,0,0,1,0,2,0,1,1,5,2,0,1,0,5,2,1,3,5,9,12,3,2,0,0,2,6,0,1,2,2,0,0,1,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"OTU_1079",1,0,2,1,1,4,0,3,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,1,3,2,2,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,2,0,0,0
"OTU_244",1,1,1,2,2,2,8,9,3,1,2,2,1,0,2,0,0,1,1,1,3,1,11,12,8,4,1,4,1,5,19,8,5,3,0,4,7,3,1,3,3,1,3,1,2,0,0,3,1,7,3,2,4,4,2,1,0,10,5,3,3,1,18,13,15,12,19,18,20,3,12,11,13,1,3,0,4,8,2,4,8,6,6,3,1,2,4,4
"OTU_1106",0,2,4,1,2,0,8,11,6,1,7,3,0,1,2,3,0,1,3,1,1,0,6,3,0,3,3,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0
"OTU_1",1,54,1,51,59,9,8,5,8,2,9,2,7,1,2,6,14,19,10,15,28,57,1,2,9,7,14,0,4,5,3,14,18,7,0,0,0,14,31,21,5,10,10,136,19,22,6,29,18,21,23,11,20,30,8,14,5,25,53,30,8,9,16,18,9,56,90,63,104,96,58,69,78,113,12,141,10,7,10,55,44,13,25,43,89,179,18,38
"OTU_196",9,11,7,2,3,2,1,2,4,5,5,1,1,0,2,4,0,2,0,1,2,1,2,6,0,1,1,4,0,17,1,10,5,4,1,19,6,14,10,11,2,6,2,0,0,0,0,1,9,2,4,1,2,9,4,8,10,3,4,0,0,0,1,3,3,3,0,0,8,0,2,7,2,3,2,0,0,8,1,2,8,3,4,1,3,4,0,0
"OTU_2661",0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,2,2,1,2,0,1,2,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,2,0,0,1,1,2,0,3,6,2,1,0,0,0,5,0,0
"OTU_329",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,3,1,0,0,1,0,6,0,0,2,0,0,0,0,1,4,6,6,0,1,1,8,2,1,0,0,3,4,6,0,4,5,6,6,0,2,10,9,13,35,6,5,6,19,12,10,1,2,1,0,2,3,0,0,0,0,0,0,1,1,1,0,4,0,0,0
"OTU_1009",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,18,10,11,2,0,0,1,1,0,4,0,1,2,0,0,2,1,0,0,2,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,1,4,0,0,4,5,4,0,0,0,1,1,0,8,0,0
"OTU_225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,11,11,17,1,33,17,41,3,4,2,5,0,0,2,1,5,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_214",8,8,0,12,29,16,18,15,23,10,8,27,35,13,4,6,19,4,8,3,2,16,4,0,1,3,5,1,0,2,3,2,1,0,2,0,2,2,4,3,0,9,17,35,9,15,3,4,5,2,5,4,9,15,2,24,0,5,10,1,5,10,2,7,5,4,12,6,11,0,2,2,0,3,3,1,2,1,2,4,4,3,2,6,33,20,39,28
"OTU_862",0,0,2,5,1,10,6,3,1,2,2,2,0,0,2,6,1,3,0,0,0,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,3,0,1,1,0,3,1,1,0,0,4,1,0,6,4,6,5,3,10,6,7,1,0,1,1,2,0,0,2,0,1,1,5,1,1,0,3,0,0,0
"OTU_765",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5,9,6,9,6,1,2,7,6,4,0,0,8,0,3,6,7,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,12,9,18,18,0,0,1,1,1,0,0,1
"OTU_506",0,0,1,0,1,1,0,2,0,3,3,0,0,0,0,1,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,6,0,6,3,3,0,1,1,4,7,6,6,4,4,3,3,0,1,6,4,0,0,0,3,6,0,5,8,14,2,0,0,0,0,0,0,1,2,2,4,7,7,1,0,0,3,2,2,0
"OTU_776",0,0,1,2,0,5,1,4,0,1,1,1,2,0,1,0,0,7,0,1,0,2,8,8,4,0,0,1,0,2,2,4,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,4,1,1,1,2,2,0,1,3,1,0,0,2,3,7,5,4,2,7,5,2,0,1,2,0,1,0,1,1,0,4,3,0,0,0,1,1,0,1
"OTU_651",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,1,8,0,1,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,1,3,0,3,1,0,0,2,0,1,2,1,2,0,0,2,2,2,2,2,0
"OTU_314",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,3,4,6,2,9,38,2,2,6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,8,4,0,20,0,2,11,10,10,8,6,5,6,3,5,5,3,5,0,1,0,9,2,2,1,3,4,10,4,2
"OTU_359",0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,2,23,0,0,8,6,1,1,2,2,9,4,3,0,1,2,0,0,1,2,0,4,1,1,4,2,3,0
"OTU_1322",1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,2,1,2,2,0,1,1,0,0,5,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,2,2,1,2,2,0,0,1,2,0,2,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,3,2,1,3,0,0,0,0,1,4,1,0,0
"OTU_460",0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3,3,2,0,0,2,0,2,4,0,3,6,3,3,1,0,0,2,1,1,0,0,0,0,0,0,0,3,3,1,1,0,0,0,4,0,0,0,0,1,2,0,10,8,3,1,4,1,3,0,0,1
"OTU_1018",0,1,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,3,1,1,0,0,0,2,3,0,0,0,5,1,2,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0
"OTU_219",3,7,7,6,2,3,2,9,9,10,14,6,3,0,5,14,0,3,5,2,16,5,11,8,12,2,0,1,1,14,9,2,1,5,2,15,15,9,5,13,12,3,6,9,1,0,0,10,15,10,11,5,4,10,26,12,9,7,3,1,0,0,6,11,2,3,5,10,2,4,0,4,6,7,10,7,11,7,17,6,12,13,6,3,5,3,2,1
"OTU_703",0,0,2,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,1,0,0,0,1,2,0,0,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,4,1,1,0,0,0,0,0,5,4,1,1,0,5,6,2,1,1,3,2,0,0,2,0,0,1,5,9,9,1,0,2,0,0
"OTU_934",0,1,2,2,0,0,0,2,0,5,2,2,1,1,1,1,0,0,1,1,0,0,3,3,2,0,0,1,0,2,3,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,3,1,2,0,3,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,2,0,0,1,0,3,0,1,0,1,0,0,0,0,0
"OTU_761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,9,3,14,1,7,17,5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_489",10,8,3,7,10,9,9,6,4,7,1,2,2,0,2,0,1,2,7,1,4,1,4,1,1,0,3,1,1,1,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,1,0,1,1,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,2
"OTU_1201",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,20,3,0,4,2,7,0,0,0,6,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,3,5,9,6,0,0,1,0,0,1,0,0,0
